,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,10.0,10.0,10.0,5.0,5.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.244003017615818,5.0,9.177631578947368,5.0,10.0,5.0,5.0,5.0,10.0
1,9.791666666666668,9.714285714285715,9.705882352941178,5.0,5.0,10.0,5.0339911745427,5.2845243883779816,5.162425602739346,5.275544765779184,5.0406827087474575,5.0,5.121119706549466,5.0,6.093432731913909,9.177631578947368,5.0,9.695151108797292,5.0018211274249555,5.277805057693264,5.26089418776153,5.584766330697951
2,9.583333333333334,9.571428571428573,9.411764705882351,5.0,5.0,10.0,5.180944879894545,5.554073808946596,5.312356928344897,5.523762777927374,5.145195184620849,5.0,5.29607039362648,5.08146970980491,6.897009340372454,10.0,5.0,9.695151105748817,5.00381087775963,5.3318327296277666,5.326867430643756,5.0
3,9.375,9.285714285714285,9.117647058823529,5.0,5.0,10.0,5.247296800544483,5.823623229515208,5.4872768082180405,5.809555076318181,5.413684131275864,5.149253731343284,5.548776941817008,5.288725976245612,9.382940766954809,9.638157894736842,5.0,9.695151105748817,5.008734666723399,5.586908282600673,5.596757969707409,5.483967967047363
4,8.4375,8.428571428571429,8.823529411764707,5.0,5.0,9.333333333333336,5.373540744140694,6.153072521321293,5.6372081338235915,5.992872048592762,5.682173077930879,5.149253731343284,5.913797511264442,5.41095858133605,10.000000000000002,7.105263157894737,5.0,6.77402000219167,5.0135235573593935,5.9424626778691305,6.0060919539539475,5.686227854140571
5,8.541666666666668,8.142857142857142,8.529411764705884,5.0,5.0,8.333333333333334,5.6287419644949646,6.482521813127375,5.837116567964326,6.193268241886713,6.115885991758212,5.522388059701493,6.441049444954674,5.4975994217223585,9.421375529384465,6.677631578947368,5.0,6.779390636403533,5.015176061874631,6.463527553938607,6.283719355137424,5.993376161024257
6,7.291666666666667,6.428571428571429,8.235294117647062,6.5625,6.0,8.333333333333334,5.658420922664382,6.856896008361562,6.049519279238856,6.406189197261537,6.496491201851586,6.268656716417911,6.836488395222348,5.5546133701558285,7.744749666415272,5.756578947368421,5.0,5.9283582494225815,5.03126268746174,6.7631601518792,6.57245185236824,5.46178109757175
7,6.979166666666667,6.285714285714286,7.9411764705882355,6.875,7.0,7.666666666666667,5.761629793349772,7.079873279043043,6.280066945666274,6.633994716527037,7.334412749654051,6.641791044776119,6.836488395222348,5.584110170886685,7.412615304287291,5.4605263157894735,10.0,6.59004257721632,5.047012067229412,7.030773011027224,6.872733649488288,5.374311920785195
8,6.5625,5.9714285714285715,7.647058823529413,7.1875,7.300000000000001,7.666666666666667,6.544223027614892,7.313665311244294,6.530309638503489,6.877725334144598,7.776976947437044,6.641791044776119,6.836488395222348,6.23521738780687,7.066702442420377,5.8881578947368425,6.0,5.48378909359146,5.068075724700106,7.37458382885683,7.185026718133284,5.493113060563155
9,6.25,5.828571428571428,7.352941176470587,7.5,7.6,7.666666666666667,6.9929654809104775,7.5587966361577665,6.80192984835419,7.138494319284852,8.166628987001655,7.014925373134329,6.8364883978586075,6.827674837159787,7.246794685850206,5.789473684210526,5.5,5.335990326557223,5.103085388785955,7.707353134942314,7.497414752262627,5.560992277123024
10,5.364583333333333,5.347982774285715,7.0588235294117645,7.8125,7.9,7.333333333333334,7.279349720823765,7.815817230441215,7.096753794988498,7.417492765435541,8.509696294245996,7.388059701492537,7.231927348126282,7.366765526174671,7.428687851714335,5.690789473684211,5.25,5.239784400562952,5.161038064202468,8.029038552286842,7.8098994102037365,5.599776326425757
11,5.104166666666667,5.171428571428572,6.764705882352942,8.125,8.200000000000001,7.000000000000001,7.565733960737053,8.08530374266756,7.416763706718538,7.715995021593806,8.811748297664074,7.7611940298507465,7.627366298393955,7.857296571622238,7.612399946336373,5.592105263157895,5.25,5.172634329819907,5.256969078592492,8.3400092630669,8.122480723443847,5.621936299560012
12,5.0,5.085714285714285,6.4705882352941195,8.4375,8.5,6.666666666666667,7.852118200650342,8.367860788659598,7.764111148043861,8.035364544745917,9.077688567261333,8.134328358208956,8.02280524866163,8.303642076727483,7.797949164587807,5.493421052631579,5.0,5.123450853426911,5.415766915673444,8.640622153879292,8.435158718972005,5.634597814745755
13,5.0,5.0,6.176470588235297,8.75,8.799999999999999,6.333333333333334,8.281694560520274,8.664122312714586,8.14113148677493,8.377060082545288,9.311834431853839,8.507462686567164,8.418244198929305,8.709782140505618,7.98535387538435,5.394736842105263,5.0,5.086141220696202,5.67863032125483,8.93122222162512,8.747933428275449,5.641832205669644
14,5.0,5.0,5.882352941176471,9.0625,9.1,6.0,8.711270920390206,8.974753001241194,8.55035959309234,8.742642368367108,9.517987057633775,8.880597014925373,8.81368314919698,9.079338347512898,8.174632636189594,5.296052631578947,5.0,5.057079189236211,6.11375696404439,9.212142971276151,9.060804881342008,5.645965705899941
15,5.0,5.0,5.5882352941176485,9.375,9.399999999999999,5.666666666666667,9.140847280260136,9.300449786246276,8.994546885489118,9.133781260422737,9.699493168172488,9.253731343283583,9.209122099464652,9.415606058958112,8.365804178511345,5.197368421052632,5.0,5.033971050463336,6.834036743351562,9.483706813641128,9.373773106660135,5.648327447138184
16,5.0,5.0,5.294117647058826,9.6875,9.7,5.333333333333334,9.57042364013007,9.64194339524404,9.476679824799728,9.552263313547687,9.859299373601381,9.626865671641792,9.604561049732325,9.721583800877609,8.558887444160819,5.098684210526316,5.0,5.015294676812546,8.02634010684974,9.746225395484768,9.686838137216448,5.649676888577039
17,5.0,5.0,5.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.753901534489762,5.0,5.0,5.0,10.0,10.0,10.0,5.6504479086971
